country,city,date,congestion,diffRatio
United States of America,Chicago,2021-01-16,10,-0.5
United States of America,Chicago,2021-01-17,5,-0.6666666666666666
United States of America,Chicago,2021-01-18,9,-0.6666666666666666
United States of America,Chicago,2021-01-19,12,-0.5862068965517241
United States of America,Chicago,2021-01-20,12,-0.6
United States of America,Chicago,2021-01-21,13,-0.5806451612903226
United States of America,Chicago,2021-01-22,13,-0.5806451612903226
United States of America,Chicago,2021-01-23,10,-0.5
United States of America,Chicago,2021-01-24,4,-0.7333333333333333
United States of America,Chicago,2021-01-25,12,-0.5555555555555556
United States of America,Chicago,2021-01-26,16,-0.4482758620689655
United States of America,Chicago,2021-01-27,13,-0.5666666666666667
United States of America,Chicago,2021-01-28,14,-0.5483870967741935
United States of America,Chicago,2021-01-29,16,-0.4838709677419355
United States of America,Chicago,2021-01-30,21,0.05
United States of America,Chicago,2021-01-31,18,0.2
United States of America,Chicago,2021-02-01,15,-0.4444444444444444
United States of America,Chicago,2021-02-02,15,-0.4827586206896552
United States of America,Chicago,2021-02-03,17,-0.43333333333333335
United States of America,Chicago,2021-02-04,23,-0.25806451612903225
United States of America,Chicago,2021-02-05,18,-0.41935483870967744
United States of America,Chicago,2021-02-06,19,-0.05
United States of America,Chicago,2021-02-07,7,-0.5333333333333333
United States of America,Chicago,2021-02-08,26,-0.037037037037037035
United States of America,Chicago,2021-02-09,18,-0.3793103448275862
United States of America,Chicago,2021-02-10,18,-0.4
United States of America,Chicago,2021-02-11,19,-0.3870967741935484
United States of America,Chicago,2021-02-12,18,-0.41935483870967744
United States of America,Chicago,2021-02-13,24,0.2
United States of America,Chicago,2021-02-14,13,-0.13333333333333333
United States of America,Chicago,2021-02-15,52,0.9259259259259259
United States of America,Chicago,2021-02-16,34,0.1724137931034483
United States of America,Chicago,2021-02-17,27,-0.1
United States of America,Chicago,2021-02-18,26,-0.16129032258064516
United States of America,Chicago,2021-02-19,24,-0.22580645161290322
United States of America,Chicago,2021-02-20,18,-0.1
United States of America,Chicago,2021-02-21,13,-0.13333333333333333
United States of America,Chicago,2021-02-22,20,-0.25925925925925924
United States of America,Chicago,2021-02-23,22,-0.2413793103448276
United States of America,Chicago,2021-02-24,21,-0.3
United States of America,Chicago,2021-02-25,21,-0.3225806451612903
United States of America,Chicago,2021-02-26,23,-0.25806451612903225
United States of America,Chicago,2021-02-27,23,0.15
United States of America,Chicago,2021-02-28,11,-0.26666666666666666
United States of America,Chicago,2021-03-01,17,-0.37037037037037035
United States of America,Chicago,2021-03-02,20,-0.3103448275862069
United States of America,Chicago,2021-03-03,21,-0.3
United States of America,Chicago,2021-03-04,20,-0.3548387096774194
United States of America,Chicago,2021-03-05,23,-0.25806451612903225
United States of America,Chicago,2021-03-06,18,-0.1
United States of America,Chicago,2021-03-07,11,-0.26666666666666666
United States of America,Chicago,2021-03-08,19,-0.2962962962962963
United States of America,Chicago,2021-03-09,22,-0.2413793103448276
United States of America,Chicago,2021-03-10,19,-0.36666666666666664
United States of America,Chicago,2021-03-11,21,-0.3225806451612903
United States of America,Chicago,2021-03-12,23,-0.25806451612903225
United States of America,Chicago,2021-03-13,19,-0.05
United States of America,Chicago,2021-03-14,11,-0.26666666666666666
United States of America,Chicago,2021-03-15,24,-0.1111111111111111
United States of America,Chicago,2021-03-16,19,-0.3448275862068966
United States of America,Chicago,2021-03-17,23,-0.23333333333333334
United States of America,Chicago,2021-03-18,21,-0.3225806451612903
United States of America,Chicago,2021-03-19,25,-0.1935483870967742
United States of America,Chicago,2021-03-20,20,0.0
United States of America,Chicago,2021-03-21,14,-0.06666666666666667
United States of America,Chicago,2021-03-22,19,-0.2962962962962963
United States of America,Chicago,2021-03-23,22,-0.2413793103448276
United States of America,Chicago,2021-03-24,20,-0.3333333333333333
United States of America,Chicago,2021-03-25,20,-0.3548387096774194
United States of America,Chicago,2021-03-26,23,-0.25806451612903225
United States of America,Chicago,2021-03-27,18,-0.1
United States of America,Chicago,2021-03-28,11,-0.26666666666666666
United States of America,Chicago,2021-03-29,19,-0.2962962962962963
United States of America,Chicago,2021-03-30,21,-0.27586206896551724
United States of America,Chicago,2021-03-31,22,-0.26666666666666666
United States of America,Chicago,2021-04-01,24,-0.22580645161290322
United States of America,Chicago,2021-04-02,24,-0.22580645161290322
United States of America,Chicago,2021-04-03,19,-0.05
United States of America,Chicago,2021-04-04,13,-0.13333333333333333
United States of America,Chicago,2021-04-05,19,-0.2962962962962963
United States of America,Chicago,2021-04-06,23,-0.20689655172413793
United States of America,Chicago,2021-04-07,22,-0.26666666666666666
United States of America,Chicago,2021-04-08,27,-0.12903225806451613
United States of America,Chicago,2021-04-09,25,-0.1935483870967742
United States of America,Chicago,2021-04-10,19,-0.05
United States of America,Chicago,2021-04-11,12,-0.2
United States of America,Chicago,2021-04-12,21,-0.2222222222222222
United States of America,Chicago,2021-04-13,23,-0.20689655172413793
United States of America,Chicago,2021-04-14,22,-0.26666666666666666
United States of America,Chicago,2021-04-15,23,-0.25806451612903225
United States of America,Chicago,2021-04-16,27,-0.12903225806451613
United States of America,Chicago,2021-04-17,19,-0.05
United States of America,Chicago,2021-04-18,13,-0.13333333333333333
United States of America,Chicago,2021-04-19,21,-0.2222222222222222
United States of America,Chicago,2021-04-20,20,-0.3103448275862069
United States of America,Chicago,2021-04-21,21,-0.3
United States of America,Chicago,2021-04-22,26,-0.16129032258064516
United States of America,Chicago,2021-04-23,26,-0.16129032258064516
United States of America,Chicago,2021-04-24,19,-0.05
United States of America,Chicago,2021-04-25,14,-0.06666666666666667
United States of America,Chicago,2021-04-26,24,-0.1111111111111111
United States of America,Chicago,2021-04-27,26,-0.10344827586206896
United States of America,Chicago,2021-04-28,26,-0.13333333333333333
United States of America,Chicago,2021-04-29,24,-0.22580645161290322
United States of America,Chicago,2021-04-30,29,-0.06451612903225806
United States of America,Chicago,2021-05-01,22,0.1
United States of America,Chicago,2021-05-02,17,0.13333333333333333
United States of America,Chicago,2021-05-03,21,-0.2222222222222222
United States of America,Chicago,2021-05-04,23,-0.20689655172413793
United States of America,Chicago,2021-05-05,25,-0.16666666666666666
United States of America,Chicago,2021-05-06,26,-0.16129032258064516
United States of America,Chicago,2021-05-07,29,-0.06451612903225806
United States of America,Chicago,2021-05-08,24,0.2
United States of America,Chicago,2021-05-09,17,0.13333333333333333
United States of America,Chicago,2021-05-10,22,-0.18518518518518517
United States of America,Chicago,2021-05-11,24,-0.1724137931034483
United States of America,Chicago,2021-05-12,26,-0.13333333333333333
United States of America,Chicago,2021-05-13,27,-0.12903225806451613
United States of America,Chicago,2021-05-14,29,-0.06451612903225806
United States of America,Chicago,2021-05-15,21,0.05
United States of America,Chicago,2021-05-16,16,0.06666666666666667
United States of America,Chicago,2021-05-17,21,-0.2222222222222222
United States of America,Chicago,2021-05-18,25,-0.13793103448275862
United States of America,Chicago,2021-05-19,24,-0.2
United States of America,Chicago,2021-05-20,27,-0.12903225806451613
United States of America,Chicago,2021-05-21,30,-0.03225806451612903
United States of America,Chicago,2021-05-22,23,0.15
United States of America,Chicago,2021-05-23,16,0.06666666666666667
United States of America,Chicago,2021-05-24,24,-0.1111111111111111
United States of America,Chicago,2021-05-25,27,-0.06896551724137931
United States of America,Chicago,2021-05-26,30,0.0
United States of America,Chicago,2021-05-27,31,0.0
United States of America,Chicago,2021-05-28,33,0.06451612903225806
United States of America,Chicago,2021-05-29,21,0.05
United States of America,Chicago,2021-05-30,16,0.06666666666666667
United States of America,Chicago,2021-05-31,11,-0.5925925925925926
United States of America,Chicago,2021-06-01,28,-0.034482758620689655
United States of America,Chicago,2021-06-02,28,-0.06666666666666667
United States of America,Chicago,2021-06-03,30,-0.03225806451612903
United States of America,Chicago,2021-06-04,34,0.0967741935483871
United States of America,Chicago,2021-06-05,24,0.2
United States of America,Chicago,2021-06-06,19,0.26666666666666666
United States of America,Chicago,2021-06-07,23,-0.14814814814814814
United States of America,Chicago,2021-06-08,25,-0.13793103448275862
United States of America,Chicago,2021-06-09,26,-0.13333333333333333
United States of America,Chicago,2021-06-10,28,-0.0967741935483871
United States of America,Chicago,2021-06-11,30,-0.03225806451612903
United States of America,Chicago,2021-06-12,25,0.25
United States of America,Chicago,2021-06-13,20,0.3333333333333333
United States of America,Chicago,2021-06-14,25,-0.07407407407407407
United States of America,Chicago,2021-06-15,27,-0.06896551724137931
United States of America,Chicago,2021-06-16,29,-0.03333333333333333
United States of America,Chicago,2021-06-17,28,-0.0967741935483871
United States of America,Chicago,2021-06-18,30,-0.03225806451612903
United States of America,Chicago,2021-06-19,25,0.25
United States of America,Chicago,2021-06-20,17,0.13333333333333333
United States of America,Chicago,2021-06-21,23,-0.14814814814814814
United States of America,Chicago,2021-06-22,25,-0.13793103448275862
United States of America,Chicago,2021-06-23,26,-0.13333333333333333
United States of America,Chicago,2021-06-24,29,-0.06451612903225806
United States of America,Chicago,2021-06-25,28,-0.0967741935483871
United States of America,Chicago,2021-06-26,23,0.15
United States of America,Chicago,2021-06-27,16,0.06666666666666667
United States of America,Chicago,2021-06-28,24,-0.1111111111111111
United States of America,Chicago,2021-06-29,24,-0.1724137931034483
United States of America,Chicago,2021-06-30,27,-0.1
United States of America,Chicago,2021-07-01,31,0.0
United States of America,Chicago,2021-07-02,28,-0.0967741935483871
United States of America,Chicago,2021-07-03,18,-0.1
United States of America,Chicago,2021-07-04,10,-0.3333333333333333
United States of America,Chicago,2021-07-05,12,-0.5555555555555556
United States of America,Chicago,2021-07-06,22,-0.2413793103448276
United States of America,Chicago,2021-07-07,23,-0.23333333333333334
United States of America,Chicago,2021-07-08,26,-0.16129032258064516
United States of America,Chicago,2021-07-09,28,-0.0967741935483871
United States of America,Chicago,2021-07-10,21,0.05
United States of America,Chicago,2021-07-11,17,0.13333333333333333
United States of America,Chicago,2021-07-12,21,-0.2222222222222222
United States of America,Chicago,2021-07-13,22,-0.2413793103448276
United States of America,Chicago,2021-07-14,26,-0.13333333333333333
United States of America,Chicago,2021-07-15,24,-0.22580645161290322
United States of America,Chicago,2021-07-16,27,-0.12903225806451613
United States of America,Chicago,2021-07-17,21,0.05
United States of America,Chicago,2021-07-18,17,0.13333333333333333
United States of America,Chicago,2021-07-19,21,-0.2222222222222222
United States of America,Chicago,2021-07-20,23,-0.20689655172413793
United States of America,Chicago,2021-07-21,24,-0.2
United States of America,Chicago,2021-07-22,24,-0.22580645161290322
United States of America,Chicago,2021-07-23,27,-0.12903225806451613
United States of America,Chicago,2021-07-24,21,0.05
United States of America,Chicago,2021-07-25,16,0.06666666666666667
United States of America,Chicago,2021-07-26,21,-0.2222222222222222
United States of America,Chicago,2021-07-27,24,-0.1724137931034483
United States of America,Chicago,2021-07-28,26,-0.13333333333333333
United States of America,Chicago,2021-07-29,27,-0.12903225806451613
United States of America,Chicago,2021-07-30,29,-0.06451612903225806
United States of America,Chicago,2021-07-31,20,0.0
United States of America,Chicago,2021-08-01,16,0.06666666666666667
United States of America,Chicago,2021-08-02,22,-0.18518518518518517
United States of America,Chicago,2021-08-03,22,-0.2413793103448276
United States of America,Chicago,2021-08-04,23,-0.23333333333333334
United States of America,Chicago,2021-08-05,25,-0.1935483870967742
United States of America,Chicago,2021-08-06,26,-0.16129032258064516
United States of America,Chicago,2021-08-07,19,-0.05
United States of America,Chicago,2021-08-08,16,0.06666666666666667
United States of America,Chicago,2021-08-09,19,-0.2962962962962963
United States of America,Chicago,2021-08-10,22,-0.2413793103448276
United States of America,Chicago,2021-08-11,22,-0.26666666666666666
United States of America,Chicago,2021-08-12,23,-0.25806451612903225
United States of America,Chicago,2021-08-13,26,-0.16129032258064516
United States of America,Chicago,2021-08-14,21,0.05
United States of America,Chicago,2021-08-15,17,0.13333333333333333
United States of America,Chicago,2021-08-16,22,-0.18518518518518517
United States of America,Chicago,2021-08-17,23,-0.20689655172413793
United States of America,Chicago,2021-08-18,24,-0.2
United States of America,Chicago,2021-08-19,28,-0.0967741935483871
United States of America,Chicago,2021-08-20,29,-0.06451612903225806
United States of America,Chicago,2021-08-21,22,0.1
United States of America,Chicago,2021-08-22,15,0.0
United States of America,Chicago,2021-08-23,22,-0.18518518518518517
United States of America,Chicago,2021-08-24,26,-0.10344827586206896
United States of America,Chicago,2021-08-25,27,-0.1
United States of America,Chicago,2021-08-26,28,-0.0967741935483871
United States of America,Chicago,2021-08-28,20,0.0
United States of America,Chicago,2021-08-29,17,0.13333333333333333
United States of America,Chicago,2021-08-30,25,-0.07407407407407407
United States of America,Chicago,2021-08-31,27,-0.06896551724137931
United States of America,Chicago,2021-09-01,29,-0.03333333333333333
United States of America,Chicago,2021-09-02,29,-0.06451612903225806
United States of America,Chicago,2021-09-03,34,0.0967741935483871
United States of America,Chicago,2021-09-04,18,-0.1
United States of America,Chicago,2021-09-05,15,0.0
United States of America,Chicago,2021-09-06,10,-0.6296296296296297
United States of America,Chicago,2021-09-07,27,-0.06896551724137931
United States of America,Chicago,2021-09-08,28,-0.06666666666666667
United States of America,Chicago,2021-09-09,30,-0.03225806451612903
United States of America,Chicago,2021-09-10,31,0.0
United States of America,Chicago,2021-09-11,20,0.0
United States of America,Chicago,2021-09-12,15,0.0
United States of America,Chicago,2021-09-13,25,-0.07407407407407407
United States of America,Chicago,2021-09-14,28,-0.034482758620689655
United States of America,Chicago,2021-09-15,32,0.06666666666666667
United States of America,Chicago,2021-09-16,33,0.06451612903225806
United States of America,Chicago,2021-09-17,33,0.06451612903225806
United States of America,Chicago,2021-09-18,21,0.05
United States of America,Chicago,2021-09-19,16,0.06666666666666667
United States of America,Chicago,2021-09-20,25,-0.07407407407407407
United States of America,Chicago,2021-09-21,28,-0.034482758620689655
United States of America,Chicago,2021-09-22,27,-0.1
United States of America,Chicago,2021-09-23,29,-0.06451612903225806
United States of America,Chicago,2021-09-24,33,0.06451612903225806
United States of America,Chicago,2021-09-25,21,0.05
United States of America,Chicago,2021-09-26,14,-0.06666666666666667
United States of America,Chicago,2021-09-27,25,-0.07407407407407407
United States of America,Chicago,2021-09-28,28,-0.034482758620689655
United States of America,Chicago,2021-09-29,28,-0.06666666666666667
United States of America,Chicago,2021-09-30,29,-0.06451612903225806
United States of America,Chicago,2021-10-01,33,0.06451612903225806
United States of America,Chicago,2021-10-02,24,0.2
United States of America,Chicago,2021-10-03,15,0.0
United States of America,Chicago,2021-10-04,24,-0.1111111111111111
United States of America,Chicago,2021-10-05,27,-0.06896551724137931
United States of America,Chicago,2021-10-06,27,-0.1
United States of America,Chicago,2021-10-07,32,0.03225806451612903
United States of America,Chicago,2021-10-08,35,0.12903225806451613
United States of America,Chicago,2021-10-09,24,0.2
United States of America,Chicago,2021-10-10,15,0.0
United States of America,Chicago,2021-10-11,25,-0.07407407407407407
United States of America,Chicago,2021-10-12,28,-0.034482758620689655
United States of America,Chicago,2021-10-13,31,0.03333333333333333
United States of America,Chicago,2021-10-14,30,-0.03225806451612903
United States of America,Chicago,2021-10-15,31,0.0
United States of America,Chicago,2021-10-16,24,0.2
United States of America,Chicago,2021-10-17,15,0.0
United States of America,Chicago,2021-10-18,24,-0.1111111111111111
United States of America,Chicago,2021-10-19,27,-0.06896551724137931
United States of America,Chicago,2021-10-20,28,-0.06666666666666667
United States of America,Chicago,2021-10-21,28,-0.0967741935483871
United States of America,Chicago,2021-10-22,30,-0.03225806451612903
United States of America,Chicago,2021-10-23,22,0.1
United States of America,Chicago,2021-10-24,17,0.13333333333333333
United States of America,Chicago,2021-10-25,26,-0.037037037037037035
United States of America,Chicago,2021-10-26,27,-0.06896551724137931
United States of America,Chicago,2021-10-27,29,-0.03333333333333333
United States of America,Chicago,2021-10-28,34,0.0967741935483871
United States of America,Chicago,2021-10-29,36,0.16129032258064516
United States of America,Chicago,2021-10-30,20,0.0
United States of America,Chicago,2021-10-31,11,-0.26666666666666666
United States of America,Chicago,2021-11-01,22,-0.18518518518518517
United States of America,Chicago,2021-11-02,26,-0.10344827586206896
United States of America,Chicago,2021-11-03,26,-0.13333333333333333
United States of America,Chicago,2021-11-04,27,-0.12903225806451613
United States of America,Chicago,2021-11-05,29,-0.06451612903225806
United States of America,Chicago,2021-11-06,20,0.0
United States of America,Chicago,2021-11-07,14,-0.06666666666666667
United States of America,Chicago,2021-11-08,26,-0.037037037037037035
United States of America,Chicago,2021-11-09,27,-0.06896551724137931
United States of America,Chicago,2021-11-10,29,-0.03333333333333333
United States of America,Chicago,2021-11-11,24,-0.22580645161290322
United States of America,Chicago,2021-11-12,29,-0.06451612903225806
United States of America,Chicago,2021-11-13,20,0.0
United States of America,Chicago,2021-11-14,12,-0.2
United States of America,Chicago,2021-11-15,25,-0.07407407407407407
United States of America,Chicago,2021-11-16,26,-0.10344827586206896
United States of America,Chicago,2021-11-17,30,0.0
United States of America,Chicago,2021-11-18,28,-0.0967741935483871
United States of America,Chicago,2021-11-19,31,0.0
United States of America,Chicago,2021-11-20,21,0.05
United States of America,Chicago,2021-11-21,14,-0.06666666666666667
United States of America,Chicago,2021-11-22,25,-0.07407407407407407
United States of America,Chicago,2021-11-23,31,0.06896551724137931
United States of America,Chicago,2021-11-24,27,-0.1
United States of America,Chicago,2021-11-25,5,-0.8387096774193549
United States of America,Chicago,2021-11-26,12,-0.6129032258064516
United States of America,Chicago,2021-11-27,14,-0.3
United States of America,Chicago,2021-11-28,13,-0.13333333333333333
United States of America,Chicago,2021-11-29,22,-0.18518518518518517
United States of America,Chicago,2021-11-30,26,-0.10344827586206896
United States of America,Chicago,2021-12-01,25,-0.16666666666666666
United States of America,Chicago,2021-12-02,28,-0.0967741935483871
United States of America,Chicago,2021-12-03,26,-0.16129032258064516
United States of America,Chicago,2021-12-04,19,-0.05
United States of America,Chicago,2021-12-05,14,-0.06666666666666667
United States of America,Chicago,2021-12-06,22,-0.18518518518518517
United States of America,Chicago,2021-12-07,22,-0.2413793103448276
United States of America,Chicago,2021-12-08,23,-0.23333333333333334
United States of America,Chicago,2021-12-09,25,-0.1935483870967742
United States of America,Chicago,2021-12-10,32,0.03225806451612903
United States of America,Chicago,2021-12-11,19,-0.05
United States of America,Chicago,2021-12-12,13,-0.13333333333333333
United States of America,Chicago,2021-12-13,21,-0.2222222222222222
United States of America,Chicago,2021-12-14,24,-0.1724137931034483
United States of America,Chicago,2021-12-15,27,-0.1
United States of America,Chicago,2021-12-16,27,-0.12903225806451613
United States of America,Chicago,2021-12-17,27,-0.12903225806451613
United States of America,Chicago,2021-12-18,19,-0.05
United States of America,Chicago,2021-12-19,13,-0.13333333333333333
United States of America,Chicago,2021-12-20,21,-0.2222222222222222
United States of America,Chicago,2021-12-21,20,-0.3103448275862069
United States of America,Chicago,2021-12-22,20,-0.3333333333333333
United States of America,Chicago,2021-12-23,20,-0.3548387096774194
United States of America,Chicago,2021-12-24,11,-0.6451612903225806
United States of America,Chicago,2021-12-25,2,-0.9
United States of America,Chicago,2021-12-26,7,-0.5333333333333333
United States of America,Chicago,2021-12-27,12,-0.5555555555555556
United States of America,Chicago,2021-12-28,20,-0.3103448275862069
United States of America,Chicago,2021-12-29,14,-0.5333333333333333
United States of America,Chicago,2021-12-30,15,-0.5161290322580645
United States of America,Chicago,2021-12-31,11,-0.6451612903225806
United States of America,Chicago,2022-01-01,13,-0.35
United States of America,Chicago,2022-01-02,11,-0.26666666666666666
United States of America,Chicago,2022-01-03,15,-0.4444444444444444
United States of America,Chicago,2022-01-04,16,-0.4482758620689655
United States of America,Chicago,2022-01-05,14,-0.5333333333333333
United States of America,Chicago,2022-01-06,13,-0.5806451612903226
United States of America,Chicago,2022-01-07,15,-0.5161290322580645
United States of America,Chicago,2022-01-08,15,-0.25
United States of America,Chicago,2022-01-09,8,-0.4666666666666667
United States of America,Chicago,2022-01-10,14,-0.48148148148148145
United States of America,Chicago,2022-01-11,16,-0.4482758620689655
United States of America,Chicago,2022-01-12,17,-0.43333333333333335
United States of America,Chicago,2022-01-13,18,-0.41935483870967744
United States of America,Chicago,2022-01-14,21,-0.3225806451612903
United States of America,Chicago,2022-01-15,13,-0.35
United States of America,Chicago,2022-01-16,8,-0.4666666666666667
United States of America,Chicago,2022-01-17,12,-0.5555555555555556
United States of America,Chicago,2022-01-18,20,-0.3103448275862069
United States of America,Chicago,2022-01-19,19,-0.36666666666666664
United States of America,Chicago,2022-01-20,19,-0.3870967741935484
United States of America,Chicago,2022-01-21,21,-0.3225806451612903
United States of America,Chicago,2022-01-22,13,-0.35
United States of America,Chicago,2022-01-23,17,0.13333333333333333
United States of America,Chicago,2022-01-24,39,0.4444444444444444
United States of America,Chicago,2022-01-25,23,-0.20689655172413793
United States of America,Chicago,2022-01-26,20,-0.3333333333333333
United States of America,Chicago,2022-01-27,23,-0.25806451612903225
United States of America,Chicago,2022-01-28,32,0.03225806451612903
United States of America,Chicago,2022-01-29,15,-0.25
United States of America,Chicago,2022-01-30,10,-0.3333333333333333
United States of America,Chicago,2022-01-31,22,-0.18518518518518517
United States of America,Chicago,2022-02-01,29,0.0
United States of America,Chicago,2022-02-02,49,0.6333333333333333
United States of America,Chicago,2022-02-03,23,-0.25806451612903225
United States of America,Chicago,2022-02-04,30,-0.03225806451612903
United States of America,Chicago,2022-02-05,17,-0.15
United States of America,Chicago,2022-02-06,11,-0.26666666666666666
United States of America,Chicago,2022-02-07,23,-0.14814814814814814
United States of America,Chicago,2022-02-08,25,-0.13793103448275862
United States of America,Chicago,2022-02-09,25,-0.16666666666666666
United States of America,Chicago,2022-02-10,23,-0.25806451612903225
United States of America,Chicago,2022-02-11,26,-0.16129032258064516
United States of America,Chicago,2022-02-12,17,-0.15
United States of America,Chicago,2022-02-13,10,-0.3333333333333333
United States of America,Chicago,2022-02-14,21,-0.2222222222222222
United States of America,Chicago,2022-02-15,22,-0.2413793103448276
United States of America,Chicago,2022-02-16,27,-0.1
United States of America,Chicago,2022-02-17,44,0.41935483870967744
United States of America,Chicago,2022-02-18,29,-0.06451612903225806
United States of America,Chicago,2022-02-19,16,-0.2
United States of America,Chicago,2022-02-20,12,-0.2
United States of America,Chicago,2022-02-21,17,-0.37037037037037035
United States of America,Chicago,2022-02-22,27,-0.06896551724137931
United States of America,Chicago,2022-02-23,23,-0.23333333333333334
United States of America,Chicago,2022-02-24,31,0.0
United States of America,Chicago,2022-02-25,29,-0.06451612903225806
United States of America,Chicago,2022-02-26,19,-0.05
United States of America,Chicago,2022-02-27,13,-0.13333333333333333
United States of America,Chicago,2022-02-28,23,-0.14814814814814814
United States of America,Chicago,2022-03-01,26,-0.10344827586206896
United States of America,Chicago,2022-03-02,26,-0.13333333333333333
United States of America,Chicago,2022-03-03,24,-0.22580645161290322
United States of America,Chicago,2022-03-04,27,-0.12903225806451613
United States of America,Chicago,2022-03-05,22,0.1
United States of America,Chicago,2022-03-06,12,-0.2
United States of America,Chicago,2022-03-07,20,-0.25925925925925924
United States of America,Chicago,2022-03-08,24,-0.1724137931034483
United States of America,Chicago,2022-03-09,25,-0.16666666666666666
United States of America,Chicago,2022-03-10,25,-0.1935483870967742
United States of America,Chicago,2022-03-11,28,-0.0967741935483871
United States of America,Chicago,2022-03-12,18,-0.1
United States of America,Chicago,2022-03-13,15,0.0
United States of America,Chicago,2022-03-14,22,-0.18518518518518517
United States of America,Chicago,2022-03-15,25,-0.13793103448275862
United States of America,Chicago,2022-03-16,27,-0.1
United States of America,Chicago,2022-03-17,27,-0.12903225806451613
United States of America,Chicago,2022-03-18,31,0.0
United States of America,Chicago,2022-03-19,20,0.0
United States of America,Chicago,2022-03-20,16,0.06666666666666667
United States of America,Chicago,2022-03-21,23,-0.14814814814814814
United States of America,Chicago,2022-03-22,24,-0.1724137931034483
United States of America,Chicago,2022-03-23,26,-0.13333333333333333
United States of America,Chicago,2022-03-24,28,-0.0967741935483871
United States of America,Chicago,2022-03-25,27,-0.12903225806451613
United States of America,Chicago,2022-03-26,16,-0.2
United States of America,Chicago,2022-03-27,12,-0.2
United States of America,Chicago,2022-03-28,21,-0.2222222222222222
United States of America,Chicago,2022-03-29,21,-0.27586206896551724
United States of America,Chicago,2022-03-30,27,-0.1
United States of America,Chicago,2022-03-31,25,-0.1935483870967742
United States of America,Chicago,2022-04-01,28,-0.0967741935483871
United States of America,Chicago,2022-04-02,20,0.0
United States of America,Chicago,2022-04-03,13,-0.13333333333333333
United States of America,Cincinnati,2019-12-30,11,-0.4210526315789473
United States of America,Cincinnati,2019-12-31,8,-0.6363636363636364
United States of America,Cincinnati,2020-01-01,3,-0.8636363636363636
United States of America,Cincinnati,2020-01-02,13,-0.4090909090909091
United States of America,Cincinnati,2020-01-03,20,-0.0476190476190476
United States of America,Cincinnati,2020-01-04,8,-0.2
United States of America,Cincinnati,2020-01-05,4,-0.5
United States of America,Cincinnati,2020-01-06,16,-0.1578947368421052
United States of America,Cincinnati,2020-01-07,18,-0.1818181818181818
United States of America,Cincinnati,2020-01-08,18,-0.1818181818181818
United States of America,Cincinnati,2020-01-09,19,-0.1363636363636363
United States of America,Cincinnati,2020-01-10,22,0.0476190476190476
United States of America,Cincinnati,2020-01-11,11,0.1
United States of America,Cincinnati,2020-01-12,4,-0.5
United States of America,Cincinnati,2020-01-13,16,-0.1578947368421052
United States of America,Cincinnati,2020-01-14,19,-0.1363636363636363
United States of America,Cincinnati,2020-01-15,19,-0.1363636363636363
United States of America,Cincinnati,2020-01-16,19,-0.1363636363636363
United States of America,Cincinnati,2020-01-17,15,-0.2857142857142857
United States of America,Cincinnati,2020-01-18,9,-0.1
United States of America,Cincinnati,2020-01-19,4,-0.5
United States of America,Cincinnati,2020-01-20,7,-0.631578947368421
United States of America,Cincinnati,2020-01-21,19,-0.1363636363636363
United States of America,Cincinnati,2020-01-22,17,-0.2272727272727273
United States of America,Cincinnati,2020-01-23,17,-0.2272727272727273
United States of America,Cincinnati,2020-01-24,22,0.0476190476190476
United States of America,Cincinnati,2020-01-25,9,-0.1
United States of America,Cincinnati,2020-01-26,5,-0.375
United States of America,Cincinnati,2020-01-27,14,-0.2631578947368421
United States of America,Cincinnati,2020-01-28,17,-0.2272727272727273
United States of America,Cincinnati,2020-01-29,17,-0.2272727272727273
United States of America,Cincinnati,2020-01-30,17,-0.2272727272727273
United States of America,Cincinnati,2020-01-31,17,-0.1904761904761904
United States of America,Cincinnati,2020-02-01,8,-0.2
United States of America,Cincinnati,2020-02-02,5,-0.375
United States of America,Cincinnati,2020-02-03,13,-0.3157894736842105
United States of America,Cincinnati,2020-02-04,27,0.2272727272727273
United States of America,Cincinnati,2020-02-05,18,-0.1818181818181818
United States of America,Cincinnati,2020-02-06,19,-0.1363636363636363
United States of America,Cincinnati,2020-02-07,16,-0.2380952380952381
United States of America,Cincinnati,2020-02-08,8,-0.2
United States of America,Cincinnati,2020-02-09,5,-0.375
United States of America,Cincinnati,2020-02-10,19,0.0
United States of America,Cincinnati,2020-02-11,20,-0.0909090909090909
United States of America,Cincinnati,2020-02-12,25,0.1363636363636363
United States of America,Cincinnati,2020-02-13,22,0.0
United States of America,Cincinnati,2020-02-14,17,-0.1904761904761904
United States of America,Cincinnati,2020-02-15,9,-0.1
United States of America,Cincinnati,2020-02-16,5,-0.375
United States of America,Cincinnati,2020-02-17,9,-0.5263157894736842
United States of America,Cincinnati,2020-02-18,21,-0.0454545454545454
United States of America,Cincinnati,2020-02-19,19,-0.1363636363636363
United States of America,Cincinnati,2020-02-20,19,-0.1363636363636363
United States of America,Cincinnati,2020-02-21,19,-0.0952380952380952
United States of America,Cincinnati,2020-02-22,9,-0.1
United States of America,Cincinnati,2020-02-23,5,-0.375
United States of America,Cincinnati,2020-02-24,20,0.0526315789473684
United States of America,Cincinnati,2020-02-25,24,0.0909090909090909
United States of America,Cincinnati,2020-02-26,25,0.1363636363636363
United States of America,Cincinnati,2020-02-27,18,-0.1818181818181818
